STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2003,,10.9422413255115,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2002,,11.0053932628645,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2001,,10.8603843404278,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2022,,10.9140240538173,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2021,,10.8672082401117,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2020,,10.9500975657648,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2019,,10.921574390725,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2018,,10.8616266281573,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2017,,10.9760999569084,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2016,,10.9892151796132,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2015,,11.0945745720703,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2014,,11.1568627480959,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2013,,11.1947963975532,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2012,,10.9892747458716,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2011,,11.0796472033869,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2010,,12.9095869622853,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2010,,11.1347403440078,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2002,,12.7596223164337,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2001,,12.5914993753801,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2022,,12.6536891097825,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2021,,12.5994109856798,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2020,,12.695512639127,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2019,,12.6624429493776,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,AUS,Australia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2009,,12.7306821724032,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,AUS,Australia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2008,,12.5668389713428,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,AUS,Australia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2007,,12.7923090889982,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,AUS,Australia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2006,,12.3843222992886,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,BEL,Belgium,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2009,,13.1922164469192,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2016,,3.77466217878177,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2015,,3.67101599527658,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2014,,3.46437060090216,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2013,,3.47922487558351,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2012,,3.44950968960996,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2011,,3.39206963650292,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2010,,1.98073790940237,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2010,,3.34915773377278,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2002,,1.81076875021273,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2001,,1.83366045913535,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2022,,2.40461058359514,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2021,,2.55028229369292,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2020,,2.25324663190309,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2019,,2.21370268312253,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2018,,2.20116282336394,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2017,,2.19667522461873,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2016,,2.23238708565633,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2015,,2.17108930837836,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2014,,2.04887638233032,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2013,,2.05766140451107,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2012,,2.0400874351667,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2011,,2.00611659839186,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2009,,3.23433105283547,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2008,,3.19568817679326,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2009,,1.91282783229556,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2008,,1.88997390435621,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2007,,1.85260851549997,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2006,,1.83643855943717,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2005,,1.81674517403009,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2004,,1.80322930002483,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_EXC,"US dollars, exchange rate converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2003,,1.82415493844688,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2007,,3.13250839895932,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2006,,3.10516720800951,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,CRI,Costa Rica,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2005,,3.07186837845351,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,COL,Colombia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2003,,2.2759691744998,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,COL,Colombia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2002,,2.26932666820152,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,COL,Colombia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2001,,2.23382024093687,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,COL,Colombia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2022,,2.97927618831265,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,COL,Colombia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2021,,2.98222227825382,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,COL,Colombia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2020,,2.98208064311365,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,COL,Colombia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2019,,2.88436447901571,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,COL,Colombia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2018,,2.81696517914423,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,COL,Colombia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2017,,2.74622476208899,,2021,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@RMW(1.0),Real minimum wages at constant prices,I,COL,Colombia,SM_WG,Statutory minimum wages,USD_PPP,"US dollars, PPP converted",H,Hourly,Q,Constant prices,_Z,Not applicable,_Z,Not applicable,2016,,2.67729043112729,,2021,,A,Normal value,0,Units,0,Zero
